step,reward,tploss,action_a,action_f,A,f,expr
32,-0.16496018340327012,0.6649601834032701,1.0,-0.6305123567581177,-1.5769457817077637,-100.0,-1.58[m s^-1] | -100.00[m s^-1]
33,-0.09126461673908903,0.591264616739089,0.8919394612312317,1.0,16.26184344291687,-80.0,16.26[m s^-1] | -80.00[m s^-1]
34,-0.06568255031274806,0.5656825503127481,0.3588322401046753,1.0,23.438488245010376,-60.0,23.44[m s^-1] | -60.00[m s^-1]
35,-0.10100619449638304,0.601006194496383,-0.5531172752380371,-0.24540385603904724,12.376142740249634,-64.90807712078094,12.38[m s^-1] | -64.91[m s^-1]
36,-0.08542910782913204,0.585429107829132,0.5657539367675781,-1.0,23.691221475601196,-84.90807712078094,23.69[m s^-1] | -84.91[m s^-1]
37,-0.07158484086316697,0.571584840863167,0.17545117437839508,-1.0,27.200244963169098,-100.0,27.20[m s^-1] | -100.00[m s^-1]
38,-0.07063449543323796,0.570634495433238,-1.0,1.0,7.200244963169098,-80.0,7.20[m s^-1] | -80.00[m s^-1]
39,-0.16232891522062198,0.662328915220622,-0.6769330501556396,-1.0,-6.338416039943695,-100.0,-6.34[m s^-1] | -100.00[m s^-1]
40,-0.11685640260157204,0.616856402601572,1.0,-0.39959537982940674,13.661583960056305,-100.0,13.66[m s^-1] | -100.00[m s^-1]
41,-0.08525098250602903,0.585250982506029,0.4053998589515686,-0.8862111568450928,21.769581139087677,-100.0,21.77[m s^-1] | -100.00[m s^-1]
42,-0.07366038139634801,0.573660381396348,-0.05636061728000641,0.7882517576217651,20.64236879348755,-84.2349648475647,20.64[m s^-1] | -84.23[m s^-1]
43,-0.04021446323231803,0.540214463232318,0.3734755218029022,1.0,28.111879229545593,-64.2349648475647,28.11[m s^-1] | -64.23[m s^-1]
44,-0.027101498367838928,0.5271014983678389,1.0,-0.9071029424667358,48.11187922954559,-82.37702369689941,48.11[m s^-1] | -82.38[m s^-1]
45,0.00976184337816699,0.490238156621833,0.6154799461364746,0.3493271768093109,60.421478152275085,-75.3904801607132,60.42[m s^-1] | -75.39[m s^-1]
46,0.006325425969019971,0.49367457403098003,1.0,-1.0,80.42147815227509,-95.3904801607132,80.42[m s^-1] | -95.39[m s^-1]
47,-0.01509541577222695,0.515095415772227,-0.30706900358200073,-1.0,74.28009808063507,-100.0,74.28[m s^-1] | -100.00[m s^-1]
48,0.036476453110908025,0.463523546889092,1.0,1.0,94.28009808063507,-80.0,94.28[m s^-1] | -80.00[m s^-1]
49,0.06323095590316197,0.43676904409683803,1.0,0.39166978001594543,114.28009808063507,-72.16660439968109,114.28[m s^-1] | -72.17[m s^-1]
50,0.018205333829863002,0.481794666170137,-0.6138578653335571,-1.0,102.00294077396393,-92.16660439968109,102.00[m s^-1] | -92.17[m s^-1]
51,-7.627060559001198e-05,0.50007627060559,1.0,-0.9940418601036072,122.00294077396393,-100.0,122.00[m s^-1] | -100.00[m s^-1]
52,0.035775041400184004,0.464224958599816,0.9212690591812134,-1.0,140.4283219575882,-100.0,140.43[m s^-1] | -100.00[m s^-1]
53,0.04709608121587794,0.45290391878412206,0.6775384545326233,-0.20045369863510132,153.97909104824066,-100.0,153.98[m s^-1] | -100.00[m s^-1]
54,0.017026613725393047,0.48297338627460695,-0.04380425810813904,-0.2907071113586426,153.10300588607788,-100.0,153.10[m s^-1] | -100.00[m s^-1]
55,0.004826913748557982,0.495173086251442,-1.0,-0.8821834325790405,133.10300588607788,-100.0,133.10[m s^-1] | -100.00[m s^-1]
56,-0.010328623077410004,0.51032862307741,0.004445925354957581,-0.6684349775314331,133.19192439317703,-100.0,133.19[m s^-1] | -100.00[m s^-1]
57,0.015882254567475995,0.484117745432524,1.0,1.0,153.19192439317703,-80.0,153.19[m s^-1] | -80.00[m s^-1]
58,-0.018951724093413946,0.518951724093414,0.3421533703804016,-0.02458314597606659,160.03499180078506,-80.49166291952133,160.03[m s^-1] | -80.49[m s^-1]
59,-0.06345343103314305,0.563453431033143,-1.0,0.16525663435459137,140.03499180078506,-77.1865302324295,140.03[m s^-1] | -77.19[m s^-1]
60,-0.08712609853514397,0.587126098535144,0.3103542923927307,0.016603469848632812,146.24207764863968,-76.85446083545685,146.24[m s^-1] | -76.85[m s^-1]
61,-0.05969888174607196,0.559698881746072,-1.0,1.0,126.24207764863968,-56.85446083545685,126.24[m s^-1] | -56.85[m s^-1]
62,-0.11477055579779805,0.614770555797798,-0.7024106979370117,-0.14684177935123444,112.19386368989944,-59.79129642248154,112.19[m s^-1] | -59.79[m s^-1]
63,-0.175643264544868,0.675643264544868,-0.019052520394325256,0.07615682482719421,111.81281328201294,-58.26815992593765,111.81[m s^-1] | -58.27[m s^-1]
64,-0.23065047289309404,0.730650472893094,0.800216555595398,-0.48373550176620483,127.8171443939209,-67.94286996126175,127.82[m s^-1] | -67.94[m s^-1]
65,-0.2929050736853591,0.7929050736853591,0.027675390243530273,0.2911229729652405,128.3706521987915,-62.12041050195694,128.37[m s^-1] | -62.12[m s^-1]
66,-0.40793615343728995,0.90793615343729,1.0,-1.0,148.3706521987915,-82.12041050195694,148.37[m s^-1] | -82.12[m s^-1]
67,-0.5001227531603201,1.00012275316032,1.0,-0.36015784740448,168.3706521987915,-89.32356745004654,168.37[m s^-1] | -89.32[m s^-1]
68,-0.5705042615934142,1.0705042615934142,0.7939523458480835,0.19999317824840546,184.24969911575317,-85.32370388507843,184.25[m s^-1] | -85.32[m s^-1]
69,-0.6304474271495359,1.130447427149536,-1.0,-1.0,164.24969911575317,-100.0,164.25[m s^-1] | -100.00[m s^-1]
70,-0.6721925606320329,1.172192560632033,0.35536471009254456,-1.0,171.35699331760406,-100.0,171.36[m s^-1] | -100.00[m s^-1]
71,-0.7200434551554771,1.220043455155477,1.0,0.0030032992362976074,191.35699331760406,-99.93993401527405,191.36[m s^-1] | -99.94[m s^-1]
72,-0.813663097552267,1.313663097552267,1.0,-1.0,211.35699331760406,-100.0,211.36[m s^-1] | -100.00[m s^-1]
73,-0.872507792016435,1.372507792016435,-0.73068767786026,0.717339813709259,196.74323976039886,-85.65320372581482,196.74[m s^-1] | -85.65[m s^-1]
74,-0.8989324300723049,1.398932430072305,-1.0,0.6091814041137695,176.74323976039886,-73.46957564353943,176.74[m s^-1] | -73.47[m s^-1]
75,-0.831790146216838,1.331790146216838,1.0,0.8754636645317078,196.74323976039886,-55.96030235290527,196.74[m s^-1] | -55.96[m s^-1]
76,-0.687304480862682,1.187304480862682,-1.0,-0.026688292622566223,176.74323976039886,-56.4940682053566,176.74[m s^-1] | -56.49[m s^-1]
77,-0.7286431573055729,1.228643157305573,0.036241620779037476,0.059548139572143555,177.46807217597961,-55.30310541391373,177.47[m s^-1] | -55.30[m s^-1]
78,-0.739691151604579,1.239691151604579,0.43954822421073914,0.21153372526168823,186.2590366601944,-51.07243090867996,186.26[m s^-1] | -51.07[m s^-1]
79,-0.634793813510258,1.134793813510258,-1.0,1.0,166.2590366601944,-31.072430908679962,166.26[m s^-1] | -31.07[m s^-1]
80,-0.7966218749880141,1.296621874988014,-0.5195688605308533,-0.9740567207336426,155.86765944957733,-50.553565323352814,155.87[m s^-1] | -50.55[m s^-1]
81,-0.8997836427772481,1.399783642777248,1.0,0.4644646644592285,175.86765944957733,-41.26427203416824,175.87[m s^-1] | -41.26[m s^-1]
82,-0.511389933027288,1.011389933027288,0.6901410222053528,0.8566768169403076,189.6704798936844,-24.13073569536209,189.67[m s^-1] | -24.13[m s^-1]
83,-0.48846305872322193,0.9884630587232219,0.027674950659275055,-1.0,190.2239789068699,-44.13073569536209,190.22[m s^-1] | -44.13[m s^-1]
84,-0.85532772187248,1.35532772187248,-0.05664040148258209,0.8056942224502563,189.09117087721825,-28.016851246356964,189.09[m s^-1] | -28.02[m s^-1]
85,-0.986146866662754,1.486146866662754,-0.09115372598171234,-1.0,187.268096357584,-48.016851246356964,187.27[m s^-1] | -48.02[m s^-1]
86,-0.976705703756154,1.476705703756154,-0.18769007921218872,-0.457526296377182,183.51429477334023,-57.167377173900604,183.51[m s^-1] | -57.17[m s^-1]
87,-0.862655707612255,1.362655707612255,-1.0,-0.604546308517456,163.51429477334023,-69.25830334424973,163.51[m s^-1] | -69.26[m s^-1]
88,-0.5621043884722179,1.0621043884722179,-0.345032274723053,-0.923959493637085,156.61364927887917,-87.73749321699142,156.61[m s^-1] | -87.74[m s^-1]
89,-0.683288953160839,1.183288953160839,0.6223096251487732,-0.23230499029159546,169.05984178185463,-92.38359302282333,169.06[m s^-1] | -92.38[m s^-1]
90,-1.1311825162916098,1.6311825162916098,0.4813230335712433,-0.7591568827629089,178.6863024532795,-100.0,178.69[m s^-1] | -100.00[m s^-1]
91,-1.3092568898377221,1.8092568898377221,-0.5831266045570374,-0.6494988203048706,167.02377036213875,-100.0,167.02[m s^-1] | -100.00[m s^-1]
92,-1.32913021611248,1.82913021611248,1.0,-0.41839420795440674,187.02377036213875,-100.0,187.02[m s^-1] | -100.00[m s^-1]
93,-1.128819631424014,1.628819631424014,-0.6609348654747009,0.14184652268886566,173.80507305264473,-97.16306954622269,173.81[m s^-1] | -97.16[m s^-1]
94,-0.893260680022383,1.393260680022383,1.0,1.0,193.80507305264473,-77.16306954622269,193.81[m s^-1] | -77.16[m s^-1]
95,-0.9910276515358001,1.4910276515358,0.27082735300064087,1.0,199.22162011265755,-57.16306954622269,199.22[m s^-1] | -57.16[m s^-1]
96,-1.11831688188885,1.61831688188885,-0.32941293716430664,1.0,192.6333613693714,-37.16306954622269,192.63[m s^-1] | -37.16[m s^-1]
97,-1.189327700179088,1.689327700179088,-0.18093633651733398,-1.0,189.01463463902473,-57.16306954622269,189.01[m s^-1] | -57.16[m s^-1]
98,-1.126360377749585,1.626360377749585,-0.31132248044013977,1.0,182.78818503022194,-37.16306954622269,182.79[m s^-1] | -37.16[m s^-1]
99,-1.129442401077448,1.629442401077448,0.8302254676818848,-0.6761144399642944,199.39269438385963,-50.685358345508575,199.39[m s^-1] | -50.69[m s^-1]
100,-0.9522306928630522,1.4522306928630522,0.13295960426330566,-1.0,202.05188646912575,-70.68535834550858,202.05[m s^-1] | -70.69[m s^-1]
101,-0.9819575155797449,1.4819575155797449,-0.7887875437736511,1.0,186.27613559365273,-50.685358345508575,186.28[m s^-1] | -50.69[m s^-1]
102,-1.308762852630771,1.808762852630771,0.242742121219635,-0.33674919605255127,191.13097801804543,-57.4203422665596,191.13[m s^-1] | -57.42[m s^-1]
103,-1.3187471192809321,1.8187471192809321,-0.006514951586723328,-0.06513143330812454,191.00067898631096,-58.72297093272209,191.00[m s^-1] | -58.72[m s^-1]
104,-1.313049904995525,1.813049904995525,0.9134765863418579,-0.4426712989807129,209.27021071314812,-67.57639691233635,209.27[m s^-1] | -67.58[m s^-1]
105,-1.453781940401838,1.953781940401838,0.1740473061800003,-1.0,212.75115683674812,-87.57639691233635,212.75[m s^-1] | -87.58[m s^-1]
106,-1.522026719827219,2.022026719827219,-0.522821843624115,-0.45148545503616333,202.29471996426582,-96.60610601305962,202.29[m s^-1] | -96.61[m s^-1]
107,-1.6322699723232241,2.132269972323224,1.0,-1.0,222.29471996426582,-100.0,222.29[m s^-1] | -100.00[m s^-1]
108,-1.4962952241268639,1.9962952241268639,0.5135823488235474,0.8688955307006836,232.56636694073677,-82.62208938598633,232.57[m s^-1] | -82.62[m s^-1]
109,-1.3008425221221018,1.8008425221221018,-1.0,-0.6339144706726074,212.56636694073677,-95.30037879943848,212.57[m s^-1] | -95.30[m s^-1]
110,-1.3215236314248329,1.8215236314248329,0.2830008566379547,1.0,218.22638407349586,-75.30037879943848,218.23[m s^-1] | -75.30[m s^-1]
111,-1.1604165157024182,1.6604165157024182,-0.6548818349838257,0.5714027881622314,205.12874737381935,-63.87232303619385,205.13[m s^-1] | -63.87[m s^-1]
112,-1.1104797796407748,1.6104797796407748,1.0,0.0287027508020401,225.12874737381935,-63.298268020153046,225.13[m s^-1] | -63.30[m s^-1]
113,-1.292289777602478,1.792289777602478,-0.542370080947876,0.0043130964040756226,214.28134575486183,-63.21200609207153,214.28[m s^-1] | -63.21[m s^-1]
114,-1.577613053544873,2.077613053544873,-0.1312137246131897,-0.8979044556617737,211.65707126259804,-81.170095205307,211.66[m s^-1] | -81.17[m s^-1]
115,-1.665845383570205,2.165845383570205,0.43003374338150024,0.8091439008712769,220.25774613022804,-64.98721718788147,220.26[m s^-1] | -64.99[m s^-1]
116,-1.6406162124947183,2.1406162124947183,0.35101354122161865,-0.43991297483444214,227.27801695466042,-73.78547668457031,227.28[m s^-1] | -73.79[m s^-1]
117,-1.513732611476259,2.013732611476259,0.2734062373638153,-0.5950180292129517,232.74614170193672,-85.68583726882935,232.75[m s^-1] | -85.69[m s^-1]
118,-1.5572753924664413,2.0572753924664413,0.08103466778993607,-0.9575863480567932,234.36683505773544,-100.0,234.37[m s^-1] | -100.00[m s^-1]
119,-1.7551164552060592,2.255116455206059,0.6454904675483704,1.0,247.27664440870285,-80.0,247.28[m s^-1] | -80.00[m s^-1]
120,-1.8077211533803141,2.307721153380314,0.5978145003318787,0.47395551204681396,250.0,-70.52088975906372,250.00[m s^-1] | -70.52[m s^-1]
121,-1.712415023645164,2.212415023645164,0.5443918704986572,1.0,250.0,-50.52088975906372,250.00[m s^-1] | -50.52[m s^-1]
122,-1.5158400696273198,2.0158400696273198,0.467035174369812,-0.3382609784603119,250.0,-57.28610932826996,250.00[m s^-1] | -57.29[m s^-1]
123,-1.35652171524044,1.85652171524044,-0.2653520703315735,0.5941528677940369,244.69295859336853,-45.40305197238922,244.69[m s^-1] | -45.40[m s^-1]
124,-1.458273523881044,1.958273523881044,1.0,0.6609883308410645,250.0,-32.18328535556793,250.00[m s^-1] | -32.18[m s^-1]
125,-1.4215742865591228,1.9215742865591228,0.3692728877067566,1.0,250.0,-12.183285355567932,250.00[m s^-1] | -12.18[m s^-1]
126,-1.4197125523020868,1.9197125523020868,0.4628579020500183,0.6422728300094604,250.0,0.6621712446212769,250.00[m s^-1] | 0.66[m s^-1]
127,-1.580629622498777,2.080629622498777,0.3343297839164734,-1.0,250.0,-19.337828755378723,250.00[m s^-1] | -19.34[m s^-1]
128,-1.603667595845092,2.103667595845092,-0.786468505859375,-0.928840160369873,234.2706298828125,-37.914631962776184,234.27[m s^-1] | -37.91[m s^-1]
129,-1.629334900711831,2.129334900711831,0.40579819679260254,0.19576692581176758,242.38659381866455,-33.99929344654083,242.39[m s^-1] | -34.00[m s^-1]
130,-1.7355674979446771,2.235567497944677,1.0,-1.0,250.0,-53.99929344654083,250.00[m s^-1] | -54.00[m s^-1]
131,-1.92175439658384,2.42175439658384,0.4131709337234497,-0.5542504191398621,250.0,-65.08430182933807,250.00[m s^-1] | -65.08[m s^-1]
132,-2.1496325308073843,2.6496325308073843,0.5396014451980591,-0.6591755151748657,250.0,-78.26781213283539,250.00[m s^-1] | -78.27[m s^-1]
133,-2.041717074946643,2.541717074946643,-1.0,1.0,230.0,-58.26781213283539,230.00[m s^-1] | -58.27[m s^-1]
134,-1.992047672327792,2.492047672327792,-0.27342700958251953,-1.0,224.5314598083496,-78.26781213283539,224.53[m s^-1] | -78.27[m s^-1]
135,-1.9269003953805641,2.426900395380564,0.4847670793533325,-1.0,234.22680139541626,-98.26781213283539,234.23[m s^-1] | -98.27[m s^-1]
136,-1.9650776688534202,2.46507766885342,0.07934297621250153,-0.4299761652946472,235.8136609196663,-100.0,235.81[m s^-1] | -100.00[m s^-1]
137,-2.265871789916256,2.765871789916256,1.0,-0.8178089261054993,250.0,-100.0,250.00[m s^-1] | -100.00[m s^-1]
138,-2.2580325115529507,2.7580325115529507,-0.8887727856636047,0.1716473251581192,232.2245442867279,-96.56705349683762,232.22[m s^-1] | -96.57[m s^-1]
139,-2.202127273423278,2.702127273423278,-0.12734444439411163,0.9082019329071045,229.67765539884567,-78.40301483869553,229.68[m s^-1] | -78.40[m s^-1]
140,-2.156174660984449,2.656174660984449,-0.6108832359313965,0.4840223491191864,217.45999068021774,-68.7225678563118,217.46[m s^-1] | -68.72[m s^-1]
141,-2.0949829469928187,2.5949829469928187,-0.8147907853126526,0.30960613489151,201.1641749739647,-62.5304451584816,201.16[m s^-1] | -62.53[m s^-1]
142,-2.062697162808487,2.562697162808487,0.32882773876190186,0.2917864918708801,207.74072974920273,-56.694715321063995,207.74[m s^-1] | -56.69[m s^-1]
143,-1.952048275522678,2.452048275522678,-0.9848175644874573,1.0,188.04437845945358,-36.694715321063995,188.04[m s^-1] | -36.69[m s^-1]
144,-2.1302070451625,2.6302070451625,-0.6395817995071411,1.0,175.25274246931076,-16.694715321063995,175.25[m s^-1] | -16.69[m s^-1]
145,-2.333125841906741,2.833125841906741,-0.45174872875213623,1.0,166.21776789426804,3.3052846789360046,166.22[m s^-1] | 3.31[m s^-1]
146,-2.438278128852194,2.938278128852194,1.0,0.01816023886203766,186.21776789426804,3.668489456176758,186.22[m s^-1] | 3.67[m s^-1]
147,-2.427508057735297,2.927508057735297,-0.02660079300403595,-0.13600429892539978,185.68575203418732,0.9484034776687622,185.69[m s^-1] | 0.95[m s^-1]
148,-2.104170478061652,2.604170478061652,0.6313618421554565,-1.0,198.31298887729645,-19.051596522331238,198.31[m s^-1] | -19.05[m s^-1]
149,-2.159709519568511,2.659709519568511,0.44040611386299133,-1.0,207.12111115455627,-39.05159652233124,207.12[m s^-1] | -39.05[m s^-1]
150,-2.6458462635365603,3.1458462635365603,0.9255211353302002,1.0,225.63153386116028,-19.051596522331238,225.63[m s^-1] | -19.05[m s^-1]
151,-2.758261174568187,3.258261174568187,-0.42807289958000183,0.1803482323884964,217.07007586956024,-15.44463187456131,217.07[m s^-1] | -15.44[m s^-1]
152,-2.674671128121801,3.174671128121801,-1.0,-0.8241646885871887,197.07007586956024,-31.927925646305084,197.07[m s^-1] | -31.93[m s^-1]
153,-2.357410986371201,2.857410986371201,0.44800448417663574,-1.0,206.03016555309296,-51.927925646305084,206.03[m s^-1] | -51.93[m s^-1]
154,-2.2634819997358226,2.7634819997358226,0.6559137105941772,0.7385578155517578,219.1484397649765,-37.15676933526993,219.15[m s^-1] | -37.16[m s^-1]
155,-2.619557099302946,3.119557099302946,-1.0,-1.0,199.1484397649765,-57.15676933526993,199.15[m s^-1] | -57.16[m s^-1]
156,-2.8668741367013237,3.3668741367013237,0.38186755776405334,0.044698864221572876,206.78579092025757,-56.26279205083847,206.79[m s^-1] | -56.26[m s^-1]
157,-2.796916387488107,3.296916387488107,0.02904146909713745,0.30740100145339966,207.36662030220032,-50.11477202177048,207.37[m s^-1] | -50.11[m s^-1]
158,-2.634059687145609,3.134059687145609,1.0,1.0,227.36662030220032,-30.114772021770477,227.37[m s^-1] | -30.11[m s^-1]
159,-2.222863786394263,2.722863786394263,0.2994675040245056,-0.17461764812469482,233.35597038269043,-33.607124984264374,233.36[m s^-1] | -33.61[m s^-1]
160,-2.280600602500009,2.780600602500009,1.0,-1.0,250.0,-53.607124984264374,250.00[m s^-1] | -53.61[m s^-1]
161,-2.5090213547343443,3.0090213547343443,-0.34020018577575684,0.706449031829834,243.19599628448486,-39.478144347667694,243.20[m s^-1] | -39.48[m s^-1]
162,-2.559055480827601,3.059055480827601,1.0,-0.0368434339761734,250.0,-40.21501302719116,250.00[m s^-1] | -40.22[m s^-1]
163,-2.3460987462683116,2.8460987462683116,-0.2662893235683441,1.0,244.67421352863312,-20.215013027191162,244.67[m s^-1] | -20.22[m s^-1]
164,-1.9847075137744028,2.484707513774403,0.43439558148384094,1.0,250.0,-0.2150130271911621,250.00[m s^-1] | -0.22[m s^-1]
165,-1.963239229127661,2.463239229127661,0.5587525963783264,0.7181248068809509,250.0,14.147483110427856,250.00[m s^-1] | 14.15[m s^-1]
166,-2.13747347047788,2.63747347047788,-0.4814513623714447,1.0,240.3709727525711,34.147483110427856,240.37[m s^-1] | 34.15[m s^-1]
167,-2.209101315809488,2.709101315809488,0.16966353356838226,-1.0,243.76424342393875,14.147483110427856,243.76[m s^-1] | 14.15[m s^-1]
168,-1.9187655722868757,2.4187655722868757,-1.0,-0.29876136779785156,223.76424342393875,8.172255754470825,223.76[m s^-1] | 8.17[m s^-1]
169,-1.707024816150811,2.207024816150811,-1.0,0.030364155769348145,203.76424342393875,8.779538869857788,203.76[m s^-1] | 8.78[m s^-1]
170,-1.7608116083318612,2.2608116083318612,0.5298736691474915,-0.07101303339004517,214.36171680688858,7.359278202056885,214.36[m s^-1] | 7.36[m s^-1]
171,-1.862879429688109,2.362879429688109,0.9961455464363098,0.6942185163497925,234.28462773561478,21.243648529052734,234.28[m s^-1] | 21.24[m s^-1]
172,-1.8083482400136504,2.3083482400136504,1.0,-0.27785593271255493,250.0,15.686529874801636,250.00[m s^-1] | 15.69[m s^-1]
173,-1.3459601693665482,1.8459601693665482,1.0,0.22127145528793335,250.0,20.111958980560303,250.00[m s^-1] | 20.11[m s^-1]
174,-1.373173271133931,1.873173271133931,1.0,-0.11268991231918335,250.0,17.858160734176636,250.00[m s^-1] | 17.86[m s^-1]
175,-1.567967214412719,2.067967214412719,0.8797818422317505,0.49047574400901794,250.0,27.667675614356995,250.00[m s^-1] | 27.67[m s^-1]
176,-1.2534123959989911,1.7534123959989911,-0.7755635976791382,-0.19014377892017365,234.48872804641724,23.86480003595352,234.49[m s^-1] | 23.86[m s^-1]
177,-1.231159019968522,1.731159019968522,1.0,0.8373298645019531,250.0,40.611397325992584,250.00[m s^-1] | 40.61[m s^-1]
178,-1.2496461381383621,1.7496461381383621,0.41534367203712463,-0.6060953736305237,250.0,28.48948985338211,250.00[m s^-1] | 28.49[m s^-1]
179,-1.3158480421009349,1.8158480421009349,1.0,-1.0,250.0,8.48948985338211,250.00[m s^-1] | 8.49[m s^-1]
180,-1.1852205170077892,1.6852205170077892,-1.0,1.0,230.0,28.48948985338211,230.00[m s^-1] | 28.49[m s^-1]
181,-1.293393323375361,1.793393323375361,0.40132060647010803,-1.0,238.02641212940216,8.48948985338211,238.03[m s^-1] | 8.49[m s^-1]
182,-1.368162817764667,1.868162817764667,-0.10577353835105896,-1.0,235.91094136238098,-11.51051014661789,235.91[m s^-1] | -11.51[m s^-1]
183,-1.371315297170655,1.871315297170655,0.38841381669044495,1.0,243.67921769618988,8.48948985338211,243.68[m s^-1] | 8.49[m s^-1]
184,-1.221318918707769,1.721318918707769,-1.0,-0.23839502036571503,223.67921769618988,3.72158944606781,223.68[m s^-1] | 3.72[m s^-1]
185,-1.2964372411031728,1.7964372411031728,0.4291951656341553,-1.0,232.263121008873,-16.27841055393219,232.26[m s^-1] | -16.28[m s^-1]
186,-1.215421239061554,1.715421239061554,-0.7483705878257751,-0.3126749098300934,217.29570925235748,-22.531908750534058,217.30[m s^-1] | -22.53[m s^-1]
187,-1.268269045042342,1.768269045042342,1.0,1.0,237.29570925235748,-2.5319087505340576,237.30[m s^-1] | -2.53[m s^-1]
188,-1.324709674228384,1.824709674228384,1.0,-1.0,250.0,-22.531908750534058,250.00[m s^-1] | -22.53[m s^-1]
189,-1.2546810435714848,1.7546810435714848,1.0,0.48058947920799255,250.0,-12.920119166374207,250.00[m s^-1] | -12.92[m s^-1]
190,-1.1442155289058549,1.6442155289058549,-1.0,-0.022039979696273804,230.0,-13.360918760299683,230.00[m s^-1] | -13.36[m s^-1]
191,-1.245373516104082,1.745373516104082,1.0,0.8770899772644043,250.0,4.180880784988403,250.00[m s^-1] | 4.18[m s^-1]
192,-1.1996764144991692,1.6996764144991692,1.0,-1.0,250.0,-15.819119215011597,250.00[m s^-1] | -15.82[m s^-1]
193,-1.1895586760288612,1.6895586760288612,1.0,-0.5420701503753662,250.0,-26.66052222251892,250.00[m s^-1] | -26.66[m s^-1]
194,-1.09298598498087,1.59298598498087,-0.09751701354980469,0.4208659529685974,248.0496597290039,-18.243203163146973,248.05[m s^-1] | -18.24[m s^-1]
195,-1.0312135813482892,1.5312135813482892,1.0,1.0,250.0,1.7567968368530273,250.00[m s^-1] | 1.76[m s^-1]
196,-1.039912021917389,1.539912021917389,0.7830044031143188,0.2996940612792969,250.0,7.750678062438965,250.00[m s^-1] | 7.75[m s^-1]
197,-0.9022875183369448,1.4022875183369448,-0.6203241348266602,-0.059958040714263916,237.5935173034668,6.5515172481536865,237.59[m s^-1] | 6.55[m s^-1]
198,-0.672173269730318,1.172173269730318,-1.0,0.24289047718048096,217.5935173034668,11.409326791763306,217.59[m s^-1] | 11.41[m s^-1]
199,-0.5009369260812448,1.0009369260812448,-1.0,1.0,197.5935173034668,31.409326791763306,197.59[m s^-1] | 31.41[m s^-1]
200,-0.487037286724779,0.987037286724779,-0.5018481612205505,-0.8094633221626282,187.5565540790558,15.220060348510742,187.56[m s^-1] | 15.22[m s^-1]
201,-0.64798082176946,1.14798082176946,1.0,-0.5371126532554626,207.5565540790558,4.477807283401489,207.56[m s^-1] | 4.48[m s^-1]
202,-0.585968000077288,1.085968000077288,-0.7884042263031006,-1.0,191.78846955299377,-15.52219271659851,191.79[m s^-1] | -15.52[m s^-1]
203,-0.6512741396736721,1.151274139673672,0.6311824321746826,0.14734825491905212,204.41211819648743,-12.575227618217468,204.41[m s^-1] | -12.58[m s^-1]
204,-0.491455501492179,0.991455501492179,-1.0,1.0,184.41211819648743,7.424772381782532,184.41[m s^-1] | 7.42[m s^-1]
205,-0.463612681737832,0.963612681737832,-0.2062608003616333,1.0,180.28690218925476,27.42477238178253,180.29[m s^-1] | 27.42[m s^-1]
206,-0.4672045662239991,0.9672045662239991,-0.9859974384307861,-0.7383409142494202,160.56695342063904,12.657954096794128,160.57[m s^-1] | 12.66[m s^-1]
207,-0.474170519374004,0.974170519374004,0.22759738564491272,-1.0,165.1189011335373,-7.342045903205872,165.12[m s^-1] | -7.34[m s^-1]
208,-0.529154205956486,1.029154205956486,0.8744108080863953,0.5189670324325562,182.6071172952652,3.0372947454452515,182.61[m s^-1] | 3.04[m s^-1]
209,-0.566685206576055,1.066685206576055,0.2514437437057495,-0.2838982343673706,187.6359921693802,-2.6406699419021606,187.64[m s^-1] | -2.64[m s^-1]
210,-0.601567626383088,1.101567626383088,-0.1763128638267517,0.142907053232193,184.10973489284515,0.21747112274169922,184.11[m s^-1] | 0.22[m s^-1]
211,-0.6256837010632861,1.125683701063286,-0.2967551648616791,-1.0,178.17463159561157,-19.7825288772583,178.17[m s^-1] | -19.78[m s^-1]
212,-0.524376032393874,1.024376032393874,-1.0,0.4202665388584137,158.17463159561157,-11.377198100090027,158.17[m s^-1] | -11.38[m s^-1]
213,-0.45888045887946305,0.958880458879463,-0.052517637610435486,1.0,157.12427884340286,8.622801899909973,157.12[m s^-1] | 8.62[m s^-1]
214,-0.48154202139914704,0.981542021399147,0.15592451393604279,-0.17626872658729553,160.24276912212372,5.0974273681640625,160.24[m s^-1] | 5.10[m s^-1]
215,-0.550927736527123,1.050927736527123,1.0,0.9859997034072876,180.24276912212372,24.817421436309814,180.24[m s^-1] | 24.82[m s^-1]
216,-0.5746850890242019,1.074685089024202,0.16375522315502167,0.5250453948974609,183.51787358522415,35.31832933425903,183.52[m s^-1] | 35.32[m s^-1]
217,-0.501401919996785,1.001401919996785,-1.0,-0.8818163871765137,163.51787358522415,17.68200159072876,163.52[m s^-1] | 17.68[m s^-1]
218,-0.41277247548118,0.91277247548118,-0.37158215045928955,0.8232805728912354,156.08623057603836,34.14761304855347,156.09[m s^-1] | 34.15[m s^-1]
219,-0.44221956089193204,0.942219560891932,1.0,-0.683976411819458,176.08623057603836,20.468084812164307,176.09[m s^-1] | 20.47[m s^-1]
220,-0.46211853954998305,0.962118539549983,-0.20729351043701172,-1.0,171.94036036729813,0.46808481216430664,171.94[m s^-1] | 0.47[m s^-1]
